# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 1200fce6996df538
# CUDA_DEVICE 0 Tesla C2050
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,gld_inst_32bit,gld_inst_64bit,gld_inst_128bit,gst_inst_8bit,gst_inst_16bit,gst_inst_32bit,gst_inst_64bit,gst_inst_128bit,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,branch,l1_local_load_miss,l1_local_store_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 read misses,l2 write misses,tex cache requests,tex cache misses,threads instruction executed,dram reads,dram writes
120108f53a3d6ac0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.63,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045151,4627894,128,0,128,73488,141,0,0,110739005,83668,180
120108f53ab884e0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.63,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,86,2655,4254,74045117,4627880,128,0,128,80131,141,0,0,110739005,85967,180
120108f53b339f20,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.63,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045181,4627898,128,0,128,61358,142,0,0,110739005,77333,182
120108f53baeb960,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.6,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848586,32,4844278,0,32,16,512,4254,74045247,4627894,128,0,128,49631,141,0,0,110785658,86077,180
120108f53c29d3a0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74063423,4627880,128,0,128,49956,141,0,0,110739005,85365,180
120108f53ca4edc0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.73,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045245,4627894,128,0,128,49494,142,0,0,110739005,77760,182
120108f53d200840,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.66,4.16,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045213,4627896,128,0,128,49472,141,0,0,110739005,86166,180
120108f53d9b2280,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.66,4.12,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045183,4627896,128,0,128,48726,142,0,0,110782915,79807,182
120108f53e163cc0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045277,4627880,128,0,128,49881,142,0,0,110739005,77139,182
120108f53e915700,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.73,4.12,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045055,4627896,128,0,128,49505,141,0,0,110739005,85772,180
120108f53f0c7160,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,6.4,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044799,4627900,128,0,128,49473,5649,0,0,110739005,85618,7069
120108f53f878ba0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.12,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045181,4627902,128,0,128,49305,10559,0,0,110739005,94467,13113
120108f54002a5e0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.36,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045215,4627896,128,0,128,49687,16013,0,0,110739005,120525,19011
120108f5407dc020,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045181,4627900,128,8185,128,49970,10801,0,0,110739005,107807,12799
120108f540f8da80,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.66,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045181,4629028,128,0,128,54464,11116,0,0,110739005,94864,13064
120108f54173f4e0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045245,4627898,128,0,128,59029,141,0,0,110739005,86230,180
120108f541ef0f20,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044925,4627878,128,0,128,73532,142,0,0,110739005,77769,182
120108f5426a2940,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.73,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044925,4627890,128,7233,128,75805,142,0,0,110739005,83031,182
120108f542e543a0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045021,4627894,128,0,128,63084,141,0,0,110739005,85718,180
120108f543605de0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045183,4627882,128,0,128,50538,142,0,0,110739005,77282,182
120108f543db7820,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,140.2,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045213,4627894,128,0,128,49777,141,0,0,110739005,86058,180
120108f544608840,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8068.99,7.6,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74063519,4627894,128,0,128,49673,141,0,0,110739005,86309,180
120108f544dbaf60,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.66,4.12,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045183,4627892,128,0,128,49505,142,0,0,110739005,78511,182
120108f54556c9c0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.63,4,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044927,4627890,128,0,128,49849,141,0,0,110739005,86168,180
120108f545d1e3c0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.66,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045087,4627898,128,0,128,49828,5762,0,0,110739005,87982,7228
120108f5464cfe00,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.63,4,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045087,4627898,128,0,128,49430,21411,0,0,110739005,120419,25876
120108f546c81800,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.63,4.68,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045245,4627884,128,0,128,49496,15940,0,0,110739005,108471,18959
120108f547433220,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.6,4.52,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044799,4627902,128,0,128,49650,11079,0,0,110739005,107400,13081
120108f547be4c20,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.6,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044733,4627884,128,0,128,49627,11188,0,0,110739005,94721,13113
120108f548396620,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.63,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045183,4627896,128,0,128,48933,141,0,0,110739005,86147,180
120108f548b48040,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.73,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044959,4629050,128,0,128,54469,142,0,0,110739005,77359,182
120108f5492f9aa0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.66,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045183,4627892,128,0,128,58814,141,0,0,110739005,82259,180
120108f549aab4c0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.73,6.32,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044829,4627894,128,0,128,69608,141,0,0,110739005,85760,180
120108f54a25cf20,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.5,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044831,4627888,128,0,128,80618,142,0,0,110785504,77158,182
120108f54aa0e880,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848593,32,4844278,0,32,16,512,4254,74045309,4627898,128,0,128,61319,141,0,0,110739005,85918,180
120108f54b1c02c0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045085,4627900,128,0,128,49679,141,0,0,110739005,84697,180
120108f54b971d00,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044829,4627894,128,0,128,49476,142,0,0,110739005,77289,182
120108f54c123740,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74063709,4627902,128,0,128,49586,141,0,0,110739005,85780,180
120108f54c8d5180,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045245,4627882,128,0,128,49520,142,0,0,110739005,81293,182
120108f54d086bc0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.44,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045117,4627900,128,0,128,50126,11280,0,0,110739005,92438,14110
120108f54d838600,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044831,4627896,128,0,128,49512,9771,0,0,110739005,97807,12006
120108f54dfea080,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.63,4,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045245,4627880,128,0,128,49569,19417,0,0,110739005,132320,23028
120108f54e79ba80,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.73,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045183,4627894,128,0,128,49685,22173,0,0,110739005,114790,25933
120108f54ef4d4e0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044925,4627896,128,0,128,49557,140,0,0,110739005,85958,178
120108f54f6fef40,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044957,4627878,128,0,128,49457,142,0,0,110739005,77511,182
120108f54feb0980,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.66,4,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045181,4629050,128,0,128,49394,141,0,0,110739005,81873,180
120108f5506623c0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.66,131.32,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045215,4627880,128,0,128,54703,141,0,0,110739005,85307,180
120108f5518310c0,memcpyDtoH,3.136,282.24,,,,,,,,,,,0,0,2048,0
120108f55185d4e0,memcpyDtoH,2.72,135.44,,,,,,,,,,,0,0,2048,0
