col	row	isTF	isLib	isDud	isAmbg	nCall	cf	ie	dr	keySNR	keySD	keySig	oneSig	zeroSig	ppf	medAbsRes	multiplier
17	31	0	1	0	0	122	0.0120	0.0088	0.00023	10.767	0.084	0.909	0.932	0.022	0.417	0.036	0.000
12	31	0	1	0	0	128	0.0120	0.0088	0.00023	65.288	0.015	0.999	1.000	0.001	0.417	0.050	0.000
27	31	0	1	0	0	108	0.0120	0.0088	0.00023	72.273	0.014	1.022	1.023	0.001	0.433	0.036	0.000
30	31	0	1	0	0	118	0.0120	0.0088	0.00023	30.614	0.030	0.921	0.922	0.001	0.467	0.032	0.000
22	31	0	1	0	0	128	0.0120	0.0088	0.00023	19.230	0.051	0.983	0.984	0.001	0.433	0.056	0.000
43	31	0	1	0	0	116	0.0120	0.0088	0.00023	58.197	0.016	0.920	0.921	0.002	0.433	0.042	0.000
39	31	0	1	0	0	137	0.0120	0.0088	0.00023	13.493	0.070	0.945	0.946	0.001	0.400	0.028	0.000
34	31	0	1	0	0	133	0.0120	0.0088	0.00023	20.002	0.048	0.954	0.955	0.001	0.467	0.045	0.000
44	31	0	1	0	0	108	0.0120	0.0088	0.00023	20.871	0.047	0.979	0.980	0.001	0.383	0.038	0.000
31	31	0	1	0	0	124	0.0120	0.0088	0.00023	16.815	0.057	0.964	0.965	0.001	0.483	0.036	0.000
45	27	0	1	0	0	173	0.0120	0.0088	0.00023	17.321	0.066	1.138	1.154	0.016	0.733	0.190	0.000
49	30	0	1	0	0	127	0.0120	0.0088	0.00023	28.054	0.037	1.040	1.042	0.001	0.367	0.062	0.000
48	31	0	1	0	0	108	0.0120	0.0088	0.00023	20.581	0.048	0.984	1.020	0.036	0.383	0.029	0.000
38	31	0	1	0	0	127	0.0120	0.0088	0.00023	19.482	0.048	0.931	0.942	0.012	0.533	0.045	0.000
49	31	0	1	0	0	114	0.0120	0.0088	0.00023	15.601	0.063	0.990	0.991	0.001	0.450	0.030	0.000
0	32	0	1	0	0	108	0.0120	0.0088	0.00023	13.939	0.065	0.904	0.915	0.012	0.433	0.043	0.000
5	32	0	1	0	0	108	0.0120	0.0088	0.00023	14.430	0.066	0.959	0.984	0.025	0.400	0.031	0.000
47	31	0	1	0	0	118	0.0120	0.0088	0.00023	40.142	0.026	1.058	1.059	0.001	0.400	0.027	0.000
26	31	0	1	0	0	116	0.0120	0.0088	0.00023	5.924	0.140	0.828	0.829	0.001	0.500	0.095	0.000
4	32	0	1	0	0	116	0.0120	0.0088	0.00023	12.008	0.083	0.992	1.012	0.020	0.450	0.045	0.000
37	31	0	1	0	0	144	0.0120	0.0088	0.00023	3.467	0.224	0.777	0.825	0.048	0.417	0.046	0.000
2	32	0	1	0	0	109	0.0120	0.0088	0.00023	28.193	0.035	0.990	1.013	0.023	0.400	0.028	0.000
45	31	0	1	0	0	129	0.0120	0.0088	0.00023	25.876	0.032	0.829	0.866	0.036	0.467	0.056	0.000
36	30	0	1	0	0	146	0.0120	0.0088	0.00023	14.368	0.070	1.002	1.003	0.001	0.583	0.176	0.000
6	32	0	1	0	0	116	0.0120	0.0088	0.00023	65.161	0.014	0.922	0.925	0.003	0.467	0.032	0.000
9	32	0	1	0	0	106	0.0120	0.0088	0.00023	35.754	0.027	0.973	0.974	0.001	0.383	0.035	0.000
14	32	0	1	0	0	117	0.0120	0.0088	0.00023	24.257	0.037	0.893	0.899	0.006	0.467	0.034	0.000
35	29	0	1	0	0	159	0.0120	0.0088	0.00023	8.326	0.109	0.906	1.022	0.116	0.583	0.195	0.000
12	32	0	1	0	0	120	0.0120	0.0088	0.00023	27.223	0.037	0.995	1.007	0.011	0.467	0.036	0.000
15	32	0	1	0	0	107	0.0120	0.0088	0.00023	14.849	0.070	1.038	1.041	0.003	0.417	0.025	0.000
20	32	0	1	0	0	124	0.0120	0.0088	0.00023	14.399	0.067	0.959	0.967	0.007	0.450	0.048	0.000
24	32	0	1	0	0	103	0.0120	0.0088	0.00023	38.333	0.026	1.014	1.015	0.001	0.400	0.029	0.000
40	31	0	1	0	0	127	0.0120	0.0088	0.00023	14.251	0.069	0.977	0.979	0.001	0.517	0.109	0.000
22	32	0	1	0	0	113	0.0120	0.0088	0.00023	13.974	0.067	0.941	0.942	0.001	0.483	0.033	0.000
8	32	0	1	0	0	135	0.0120	0.0088	0.00023	24.539	0.045	1.098	1.100	0.001	0.467	0.070	0.000
30	32	0	1	0	0	114	0.0120	0.0088	0.00023	70.161	0.014	0.992	0.993	0.001	0.417	0.023	0.000
25	32	0	1	0	0	120	0.0120	0.0088	0.00023	20.255	0.048	0.967	0.968	0.001	0.417	0.048	0.000
24	31	0	1	0	0	140	0.0120	0.0088	0.00023	4.525	0.160	0.722	0.723	0.001	0.383	0.104	0.000
23	32	0	1	0	0	137	0.0120	0.0088	0.00023	35.658	0.029	1.041	1.043	0.002	0.517	0.068	0.000
18	32	0	1	0	0	128	0.0120	0.0088	0.00023	27.744	0.033	0.920	0.928	0.008	0.433	0.033	0.000
31	32	0	1	0	0	113	0.0120	0.0088	0.00023	23.887	0.038	0.914	0.940	0.026	0.400	0.038	0.000
19	32	0	1	0	0	130	0.0120	0.0088	0.00023	13.623	0.082	1.120	1.121	0.001	0.383	0.061	0.000
37	32	0	1	0	0	128	0.0120	0.0088	0.00023	17.174	0.061	1.041	1.042	0.001	0.483	0.128	0.000
36	32	0	1	0	0	127	0.0120	0.0088	0.00023	9.541	0.096	0.919	0.970	0.051	0.383	0.075	0.000
39	32	0	1	0	0	120	0.0120	0.0088	0.00023	32.522	0.030	0.966	0.979	0.013	0.417	0.032	0.000
47	32	0	1	0	0	110	0.0120	0.0088	0.00023	17.766	0.055	0.981	0.982	0.001	0.433	0.028	0.000
22	30	0	1	0	0	164	0.0120	0.0088	0.00023	26.313	0.051	1.346	1.347	0.001	0.550	0.149	0.000
0	33	0	1	0	0	111	0.0120	0.0088	0.00023	54.502	0.017	0.910	0.911	0.001	0.417	0.042	0.000
48	32	0	1	0	0	114	0.0120	0.0088	0.00023	8.132	0.119	0.971	0.972	0.001	0.467	0.108	0.000
46	32	0	1	0	0	118	0.0120	0.0088	0.00023	6.713	0.150	1.006	1.008	0.001	0.467	0.166	0.000
29	32	0	1	0	0	124	0.0120	0.0088	0.00023	14.537	0.063	0.915	0.925	0.010	0.467	0.055	0.000
2	33	0	1	0	0	125	0.0120	0.0088	0.00023	14.962	0.067	1.006	1.036	0.030	0.517	0.039	0.000
6	33	0	1	0	0	120	0.0120	0.0088	0.00023	19.987	0.047	0.940	0.965	0.025	0.400	0.041	0.000
16	33	0	1	0	0	109	0.0120	0.0088	0.00023	4.173	0.193	0.807	0.808	0.001	0.450	0.039	0.000
14	33	0	1	0	0	115	0.0120	0.0088	0.00023	53.248	0.017	0.916	0.928	0.012	0.483	0.049	0.000
13	33	0	1	0	0	119	0.0120	0.0088	0.00023	17.646	0.054	0.953	0.971	0.018	0.417	0.037	0.000
5	33	0	1	0	0	139	0.0120	0.0088	0.00023	10.098	0.090	0.904	0.982	0.078	0.433	0.045	0.000
17	33	0	1	0	0	110	0.0120	0.0088	0.00023	26.359	0.039	1.032	1.044	0.012	0.400	0.049	0.000
19	33	0	1	0	0	117	0.0120	0.0088	0.00023	33.043	0.028	0.917	0.918	0.001	0.400	0.043	0.000
7	32	0	1	0	0	123	0.0120	0.0088	0.00023	19.828	0.043	0.851	0.852	0.001	0.433	0.139	0.000
21	33	0	1	0	0	117	0.0120	0.0088	0.00023	12.083	0.080	0.972	0.973	0.001	0.383	0.022	0.000
45	32	0	1	0	0	138	0.0120	0.0088	0.00023	23.451	0.044	1.031	1.052	0.021	0.450	0.032	0.000
22	33	0	1	0	0	123	0.0120	0.0088	0.00023	19.476	0.048	0.925	0.931	0.005	0.467	0.050	0.000
26	33	0	1	0	0	115	0.0120	0.0088	0.00023	16.855	0.058	0.976	0.995	0.019	0.417	0.030	0.000
27	33	0	1	0	0	118	0.0120	0.0088	0.00023	12.861	0.078	1.007	1.010	0.003	0.350	0.040	0.000
24	33	0	1	0	0	128	0.0120	0.0088	0.00023	17.470	0.049	0.855	0.862	0.008	0.450	0.044	0.000
28	33	0	1	0	0	116	0.0120	0.0088	0.00023	11.721	0.082	0.960	0.982	0.023	0.483	0.039	0.000
25	31	0	1	0	0	202	0.0120	0.0088	0.00023	24.068	0.040	0.965	0.966	0.001	0.467	0.042	0.000
33	33	0	1	0	0	113	0.0120	0.0088	0.00023	16.599	0.057	0.953	0.954	0.001	0.450	0.036	0.000
32	33	0	1	0	0	114	0.0120	0.0088	0.00023	21.578	0.042	0.905	0.936	0.032	0.467	0.038	0.000
35	33	0	1	0	0	119	0.0120	0.0088	0.00023	20.788	0.046	0.952	0.955	0.002	0.400	0.029	0.000
33	32	0	1	0	0	139	0.0120	0.0088	0.00023	15.353	0.052	0.804	0.915	0.111	0.450	0.117	0.000
44	33	0	1	0	0	103	0.0120	0.0088	0.00023	22.889	0.039	0.900	0.929	0.029	0.467	0.048	0.000
37	33	0	1	0	0	128	0.0120	0.0088	0.00023	25.078	0.038	0.964	0.970	0.006	0.483	0.044	0.000
45	33	0	1	0	0	110	0.0120	0.0088	0.00023	10.573	0.087	0.924	0.940	0.016	0.400	0.045	0.000
38	33	0	1	0	0	116	0.0120	0.0088	0.00023	16.859	0.050	0.840	0.923	0.083	0.383	0.052	0.000
47	33	0	1	0	0	115	0.0120	0.0088	0.00023	17.751	0.051	0.899	0.900	0.001	0.483	0.051	0.000
46	33	0	1	0	0	122	0.0120	0.0088	0.00023	14.929	0.065	0.968	0.969	0.001	0.383	0.031	0.000
31	33	0	1	0	0	127	0.0120	0.0088	0.00023	11.045	0.082	0.908	0.928	0.021	0.367	0.038	0.000
44	28	0	1	0	0	180	0.0120	0.0088	0.00023	13.468	0.080	1.075	1.137	0.062	0.750	0.185	0.000
0	34	0	1	0	0	112	0.0120	0.0088	0.00023	55.519	0.019	1.053	1.060	0.007	0.467	0.030	0.000
2	34	0	1	0	0	118	0.0120	0.0088	0.00023	13.768	0.072	0.987	0.992	0.004	0.483	0.032	0.000
4	34	0	1	0	0	107	0.0120	0.0088	0.00023	17.317	0.054	0.938	0.965	0.027	0.450	0.022	0.000
34	33	0	1	0	0	136	0.0120	0.0088	0.00023	26.964	0.039	1.055	1.056	0.001	0.500	0.114	0.000
1	34	0	1	0	0	121	0.0120	0.0088	0.00023	20.020	0.052	1.044	1.048	0.004	0.417	0.034	0.000
18	34	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
5	34	0	1	0	0	138	0.0120	0.0088	0.00023	10.893	0.092	1.007	1.008	0.001	0.400	0.045	0.000
9	34	0	1	0	0	112	0.0120	0.0088	0.00023	11.372	0.076	0.862	0.870	0.008	0.417	0.027	0.000
8	34	0	1	0	0	115	0.0120	0.0088	0.00023	20.211	0.050	1.007	1.017	0.010	0.400	0.042	0.000
11	34	0	1	0	0	108	0.0120	0.0088	0.00023	24.701	0.041	1.015	1.020	0.005	0.400	0.037	0.000
10	34	0	1	0	0	113	0.0120	0.0088	0.00023	47.264	0.021	0.997	0.998	0.001	0.483	0.040	0.000
48	33	0	1	0	0	129	0.0120	0.0088	0.00023	39.880	0.025	0.986	0.987	0.001	0.483	0.025	0.000
6	34	0	1	0	0	136	0.0120	0.0088	0.00023	19.437	0.053	1.029	1.030	0.001	0.400	0.025	0.000
12	34	0	1	0	0	128	0.0120	0.0088	0.00023	10.283	0.089	0.917	0.918	0.001	0.450	0.030	0.000
42	32	0	1	0	0	134	0.0120	0.0088	0.00023	18.784	0.055	1.024	1.025	0.001	0.367	0.088	0.000
23	34	0	1	0	0	113	0.0120	0.0088	0.00023	21.815	0.042	0.925	0.926	0.001	0.450	0.048	0.000
42	31	0	1	0	0	142	0.0120	0.0088	0.00023	11.142	0.072	0.803	0.818	0.014	0.450	0.136	0.000
24	34	0	1	0	0	122	0.0120	0.0088	0.00023	25.781	0.038	0.979	0.980	0.001	0.417	0.018	0.000
43	33	0	1	0	0	126	0.0120	0.0088	0.00023	61.851	0.014	0.886	0.886	0.001	0.433	0.039	0.000
21	34	0	1	0	0	125	0.0120	0.0088	0.00023	18.596	0.054	0.996	1.008	0.012	0.450	0.043	0.000
25	34	0	1	0	0	123	0.0120	0.0088	0.00023	11.990	0.081	0.969	0.970	0.001	0.417	0.038	0.000
26	34	0	1	0	0	116	0.0120	0.0088	0.00023	11.648	0.084	0.978	0.979	0.001	0.500	0.032	0.000
37	34	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
32	34	0	1	0	0	125	0.0120	0.0088	0.00023	30.406	0.032	0.959	0.960	0.001	0.500	0.027	0.000
35	34	0	1	0	0	104	0.0120	0.0088	0.00023	56.765	0.017	0.972	0.973	0.001	0.433	0.025	0.000
31	34	0	1	0	0	117	0.0120	0.0088	0.00023	9.459	0.109	1.029	1.039	0.010	0.417	0.039	0.000
30	34	0	1	0	0	127	0.0120	0.0088	0.00023	19.630	0.045	0.885	0.902	0.017	0.400	0.052	0.000
36	34	0	1	0	0	122	0.0120	0.0088	0.00023	58.380	0.017	0.985	0.986	0.001	0.517	0.029	0.000
28	34	0	1	0	0	128	0.0120	0.0088	0.00023	9.696	0.101	0.982	0.983	0.001	0.467	0.140	0.000
40	34	0	1	0	0	108	0.0120	0.0088	0.00023	15.818	0.060	0.949	0.950	0.001	0.433	0.045	0.000
34	34	0	1	0	0	111	0.0120	0.0088	0.00023	10.957	0.082	0.894	0.898	0.004	0.417	0.052	0.000
41	34	0	1	0	0	117	0.0120	0.0088	0.00023	7.796	0.104	0.810	0.942	0.132	0.483	0.065	0.000
44	34	0	1	0	0	118	0.0120	0.0088	0.00023	23.966	0.039	0.933	0.939	0.006	0.400	0.029	0.000
43	34	0	1	0	0	110	0.0120	0.0088	0.00023	13.180	0.071	0.940	0.959	0.019	0.433	0.055	0.000
19	34	0	1	0	0	88	0.0120	0.0088	0.00023	55.038	0.018	0.966	0.969	0.003	0.450	0.026	0.000
6	35	0	1	0	0	110	0.0120	0.0088	0.00023	14.192	0.064	0.914	0.921	0.008	0.433	0.050	0.000
7	35	0	1	0	0	121	0.0120	0.0088	0.00023	13.710	0.071	0.967	0.968	0.001	0.483	0.046	0.000
49	34	0	1	0	0	116	0.0120	0.0088	0.00023	12.875	0.069	0.889	0.893	0.004	0.467	0.072	0.000
1	35	0	1	0	0	123	0.0120	0.0088	0.00023	17.137	0.062	1.064	1.065	0.001	0.433	0.049	0.000
9	35	0	1	0	0	107	0.0120	0.0088	0.00023	11.427	0.083	0.944	0.962	0.017	0.433	0.049	0.000
1	33	0	1	0	0	132	0.0120	0.0088	0.00023	23.134	0.050	1.164	1.165	0.001	0.600	0.173	0.000
11	35	0	1	0	0	112	0.0120	0.0088	0.00023	34.374	0.027	0.930	0.931	0.001	0.433	0.037	0.000
8	35	0	1	0	0	113	0.0120	0.0088	0.00023	30.683	0.034	1.042	1.043	0.001	0.433	0.040	0.000
3	35	0	1	0	0	133	0.0120	0.0088	0.00023	8.482	0.110	0.932	0.932	0.001	0.483	0.028	0.000
4	35	0	1	0	0	122	0.0120	0.0088	0.00023	5.729	0.155	0.888	0.950	0.062	0.417	0.046	0.000
48	34	0	1	0	0	141	0.0120	0.0088	0.00023	21.388	0.047	0.998	0.999	0.001	0.450	0.032	0.000
16	35	0	1	0	0	106	0.0120	0.0088	0.00023	12.836	0.077	0.990	1.007	0.016	0.400	0.024	0.000
13	35	0	1	0	0	118	0.0120	0.0088	0.00023	31.226	0.032	0.986	1.032	0.045	0.467	0.032	0.000
10	35	0	1	0	0	104	0.0120	0.0088	0.00023	8.167	0.117	0.959	1.002	0.043	0.450	0.080	0.000
18	35	0	1	0	0	123	0.0120	0.0088	0.00023	15.605	0.057	0.892	0.913	0.021	0.467	0.038	0.000
20	35	0	1	0	0	110	0.0120	0.0088	0.00023	25.193	0.039	0.976	0.977	0.001	0.417	0.034	0.000
24	35	0	1	0	0	102	0.0120	0.0088	0.00023	14.325	0.070	1.002	1.024	0.021	0.400	0.036	0.000
12	35	0	1	0	0	109	0.0120	0.0088	0.00023	19.010	0.055	1.045	1.048	0.003	0.383	0.046	0.000
17	35	0	1	0	0	135	0.0120	0.0088	0.00023	29.710	0.034	1.007	1.018	0.011	0.433	0.036	0.000
29	35	0	1	0	0	110	0.0120	0.0088	0.00023	34.265	0.029	1.004	1.017	0.013	0.417	0.024	0.000
28	35	0	1	0	0	117	0.0120	0.0088	0.00023	23.251	0.043	0.993	0.998	0.005	0.400	0.037	0.000
25	35	0	1	0	0	117	0.0120	0.0088	0.00023	16.189	0.057	0.926	0.974	0.048	0.383	0.039	0.000
22	35	0	1	0	0	127	0.0120	0.0088	0.00023	23.616	0.040	0.933	0.941	0.008	0.467	0.033	0.000
7	31	0	1	0	0	177	0.0120	0.0088	0.00023	15.646	0.082	1.287	1.288	0.001	0.767	0.130	0.000
35	35	0	1	0	0	108	0.0120	0.0088	0.00023	20.686	0.045	0.928	0.939	0.011	0.383	0.036	0.000
33	35	0	1	0	0	122	0.0120	0.0088	0.00023	9.414	0.109	1.026	1.028	0.002	0.467	0.046	0.000
36	35	0	1	0	0	130	0.0120	0.0088	0.00023	17.824	0.064	1.135	1.136	0.001	0.500	0.048	0.000
47	34	0	1	0	0	147	0.0120	0.0088	0.00023	10.607	0.096	1.020	1.021	0.001	0.550	0.118	0.000
41	35	0	1	0	0	116	0.0120	0.0088	0.00023	14.829	0.065	0.971	0.991	0.020	0.433	0.058	0.000
43	35	0	1	0	0	111	0.0120	0.0088	0.00023	13.825	0.071	0.980	0.985	0.005	0.433	0.038	0.000
40	35	0	1	0	0	124	0.0120	0.0088	0.00023	21.470	0.046	0.994	0.995	0.001	0.483	0.037	0.000
49	35	0	1	0	0	115	0.0120	0.0088	0.00023	20.598	0.047	0.967	1.002	0.036	0.450	0.040	0.000
17	34	0	1	0	0	154	0.0120	0.0088	0.00023	13.340	0.080	1.068	1.140	0.072	0.600	0.113	0.000
48	35	0	1	0	0	125	0.0120	0.0088	0.00023	20.883	0.049	1.020	1.021	0.001	0.450	0.062	0.000
42	35	0	1	0	0	127	0.0120	0.0088	0.00023	21.162	0.051	1.070	1.071	0.001	0.567	0.154	0.000
0	36	0	1	0	0	125	0.0120	0.0088	0.00023	27.284	0.036	0.971	0.972	0.001	0.433	0.042	0.000
37	28	0	1	0	0	208	0.0120	0.0088	0.00023	4.631	0.160	0.742	1.094	0.352	0.933	0.173	0.000
9	33	0	1	0	0	138	0.0120	0.0088	0.00023	5.291	0.177	0.939	1.066	0.127	0.617	0.166	0.000
45	35	0	1	0	0	144	0.0120	0.0088	0.00023	18.259	0.053	0.965	0.966	0.001	0.417	0.030	0.000
2	36	0	1	0	0	109	0.0120	0.0088	0.00023	17.139	0.057	0.985	0.986	0.001	0.350	0.032	0.000
39	35	0	1	0	0	127	0.0120	0.0088	0.00023	28.600	0.038	1.086	1.088	0.001	0.517	0.108	0.000
7	36	0	1	0	0	113	0.0120	0.0088	0.00023	16.455	0.064	1.057	1.058	0.001	0.417	0.059	0.000
10	36	0	1	0	0	109	0.0120	0.0088	0.00023	10.733	0.086	0.928	0.929	0.001	0.400	0.035	0.000
13	36	0	1	0	0	112	0.0120	0.0088	0.00023	29.961	0.031	0.931	0.947	0.017	0.433	0.024	0.000
12	36	0	1	0	0	109	0.0120	0.0088	0.00023	9.773	0.105	1.029	1.030	0.001	0.367	0.032	0.000
14	36	0	1	0	0	110	0.0120	0.0088	0.00023	43.506	0.022	0.960	0.963	0.002	0.383	0.018	0.000
30	35	0	1	0	0	136	0.0120	0.0088	0.00023	13.759	0.075	1.030	1.048	0.018	0.450	0.102	0.000
32	32	0	1	0	0	176	0.0120	0.0088	0.00023	14.741	0.075	1.106	1.121	0.015	0.667	0.189	0.000
17	36	0	1	0	0	121	0.0120	0.0088	0.00023	21.569	0.043	0.923	0.933	0.009	0.417	0.033	0.000
20	36	0	1	0	0	111	0.0120	0.0088	0.00023	34.426	0.029	1.000	1.001	0.001	0.400	0.028	0.000
11	36	0	1	0	0	126	0.0120	0.0088	0.00023	20.339	0.045	0.915	0.925	0.010	0.450	0.031	0.000
6	36	0	1	0	0	169	0.0120	0.0088	0.00023	12.642	0.089	1.130	1.138	0.008	0.483	0.182	0.000
21	35	0	1	0	0	147	0.0120	0.0088	0.00023	12.288	0.080	0.982	0.983	0.001	0.417	0.081	0.000
21	36	0	1	0	0	113	0.0120	0.0088	0.00023	47.818	0.020	0.977	0.979	0.001	0.350	0.038	0.000
27	35	0	1	0	0	160	0.0120	0.0088	0.00023	7.714	0.101	0.775	0.991	0.216	0.417	0.149	0.000
38	35	0	1	0	0	148	0.0120	0.0088	0.00023	17.896	0.060	1.075	1.076	0.001	0.533	0.158	0.000
23	36	0	1	0	0	115	0.0120	0.0088	0.00023	12.285	0.071	0.878	0.889	0.011	0.450	0.043	0.000
3	36	0	1	0	0	110	0.0120	0.0088	0.00023	7.575	0.146	1.105	1.106	0.001	0.467	0.161	0.000
8	36	0	1	0	0	120	0.0120	0.0088	0.00023	16.618	0.054	0.892	0.893	0.001	0.450	0.027	0.000
24	36	0	1	0	0	123	0.0120	0.0088	0.00023	18.956	0.048	0.906	0.928	0.022	0.450	0.044	0.000
26	36	0	1	0	0	117	0.0120	0.0088	0.00023	16.441	0.055	0.907	0.926	0.018	0.367	0.047	0.000
27	36	0	1	0	0	126	0.0120	0.0088	0.00023	17.736	0.055	0.971	0.972	0.001	0.517	0.044	0.000
36	36	0	1	0	0	112	0.0120	0.0088	0.00023	14.520	0.069	1.005	1.024	0.019	0.500	0.049	0.000
38	36	0	1	0	0	110	0.0120	0.0088	0.00023	12.256	0.076	0.934	0.937	0.003	0.433	0.034	0.000
40	36	0	1	0	0	104	0.0120	0.0088	0.00023	27.955	0.036	0.999	1.000	0.001	0.417	0.036	0.000
43	36	0	1	0	0	107	0.0120	0.0088	0.00023	14.528	0.064	0.926	0.935	0.009	0.433	0.060	0.000
32	36	0	1	0	0	112	0.0120	0.0088	0.00023	8.680	0.106	0.917	0.945	0.027	0.383	0.044	0.000
15	36	0	1	0	0	144	0.0120	0.0088	0.00023	80.558	0.014	1.139	1.140	0.001	0.533	0.144	0.000
46	36	0	1	0	0	118	0.0120	0.0088	0.00023	13.120	0.067	0.874	0.903	0.029	0.450	0.064	0.000
44	36	0	1	0	0	115	0.0120	0.0088	0.00023	25.735	0.034	0.878	0.917	0.039	0.367	0.033	0.000
1	37	0	1	0	0	118	0.0120	0.0088	0.00023	19.201	0.050	0.951	0.967	0.017	0.383	0.030	0.000
31	36	0	1	0	0	130	0.0120	0.0088	0.00023	11.847	0.076	0.906	0.922	0.016	0.467	0.053	0.000
2	37	0	1	0	0	127	0.0120	0.0088	0.00023	9.440	0.102	0.963	0.964	0.001	0.517	0.038	0.000
33	34	0	1	0	0	187	0.0120	0.0088	0.00023	8.402	0.091	0.760	1.034	0.273	0.550	0.235	0.000
45	36	0	1	0	0	125	0.0120	0.0088	0.00023	11.241	0.091	1.018	1.027	0.009	0.450	0.034	0.000
3	37	0	1	0	0	116	0.0120	0.0088	0.00023	13.039	0.080	1.044	1.046	0.001	0.517	0.108	0.000
49	33	0	1	0	0	169	0.0120	0.0088	0.00023	15.654	0.042	0.650	1.035	0.385	0.583	0.310	0.000
4	36	0	1	0	0	128	0.0120	0.0088	0.00023	11.985	0.092	1.107	1.108	0.001	0.467	0.111	0.000
5	37	0	1	0	0	129	0.0120	0.0088	0.00023	19.001	0.051	0.966	0.984	0.018	0.483	0.031	0.000
0	37	0	1	0	0	117	0.0120	0.0088	0.00023	23.847	0.037	0.876	0.903	0.027	0.500	0.113	0.000
49	32	0	1	0	0	192	0.0120	0.0088	0.00023	20.286	0.056	1.144	1.158	0.014	0.783	0.149	0.000
8	37	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
48	36	0	1	0	0	121	0.0120	0.0088	0.00023	10.895	0.084	0.919	0.953	0.034	0.433	0.052	0.000
34	36	0	1	0	0	135	0.0120	0.0088	0.00023	10.178	0.097	0.987	0.988	0.001	0.450	0.071	0.000
6	37	0	1	0	0	106	0.0120	0.0088	0.00023	72.615	0.014	1.027	1.028	0.001	0.367	0.017	0.000
29	36	0	1	0	0	131	0.0120	0.0088	0.00023	64.548	0.016	1.047	1.049	0.001	0.517	0.087	0.000
7	37	0	1	0	0	114	0.0120	0.0088	0.00023	15.967	0.059	0.949	0.962	0.013	0.417	0.030	0.000
9	37	0	1	0	0	128	0.0120	0.0088	0.00023	45.749	0.022	1.019	1.020	0.001	0.500	0.049	0.000
24	37	0	1	0	0	115	0.0120	0.0088	0.00023	35.284	0.026	0.929	0.930	0.001	0.467	0.043	0.000
17	37	0	1	0	0	119	0.0120	0.0088	0.00023	18.061	0.051	0.919	0.929	0.010	0.400	0.027	0.000
23	37	0	1	0	0	123	0.0120	0.0088	0.00023	33.717	0.028	0.946	0.958	0.013	0.417	0.048	0.000
13	37	0	1	0	0	127	0.0120	0.0088	0.00023	7.268	0.134	0.972	0.972	0.001	0.433	0.074	0.000
26	37	0	1	0	0	113	0.0120	0.0088	0.00023	27.035	0.038	1.017	1.018	0.001	0.417	0.032	0.000
22	37	0	1	0	0	117	0.0120	0.0088	0.00023	27.115	0.037	1.009	1.010	0.001	0.417	0.022	0.000
27	37	0	1	0	0	118	0.0120	0.0088	0.00023	20.711	0.045	0.938	0.939	0.001	0.450	0.045	0.000
11	37	0	1	0	0	129	0.0120	0.0088	0.00023	39.639	0.024	0.945	0.946	0.001	0.500	0.053	0.000
16	37	0	1	0	0	123	0.0120	0.0088	0.00023	19.105	0.049	0.941	0.973	0.032	0.467	0.046	0.000
30	37	0	1	0	0	124	0.0120	0.0088	0.00023	28.031	0.034	0.964	0.965	0.001	0.500	0.044	0.000
31	37	0	1	0	0	106	0.0120	0.0088	0.00023	17.447	0.056	0.975	0.976	0.001	0.450	0.040	0.000
28	37	0	1	0	0	113	0.0120	0.0088	0.00023	8.175	0.123	1.005	1.007	0.001	0.417	0.064	0.000
33	37	0	1	0	0	110	0.0120	0.0088	0.00023	18.577	0.052	0.963	0.964	0.001	0.483	0.028	0.000
34	37	0	1	0	0	115	0.0120	0.0088	0.00023	19.878	0.044	0.867	0.877	0.011	0.450	0.039	0.000
38	37	0	1	0	0	107	0.0120	0.0088	0.00023	13.235	0.069	0.914	0.922	0.008	0.450	0.037	0.000
44	37	0	1	0	0	125	0.0120	0.0088	0.00023	24.970	0.040	1.002	1.003	0.001	0.367	0.046	0.000
46	37	0	1	0	0	110	0.0120	0.0088	0.00023	13.701	0.066	0.906	0.917	0.011	0.467	0.044	0.000
42	37	0	1	0	0	112	0.0120	0.0088	0.00023	13.274	0.074	0.979	1.034	0.055	0.417	0.032	0.000
45	37	0	1	0	0	113	0.0120	0.0088	0.00023	9.708	0.093	0.904	0.905	0.001	0.417	0.049	0.000
49	37	0	1	0	0	107	0.0120	0.0088	0.00023	15.530	0.064	0.995	1.004	0.008	0.400	0.041	0.000
1	38	0	1	0	0	107	0.0120	0.0088	0.00023	21.967	0.044	0.973	0.974	0.001	0.383	0.065	0.000
18	37	0	1	0	0	132	0.0120	0.0088	0.00023	19.682	0.060	1.182	1.184	0.001	0.433	0.067	0.000
6	38	0	1	0	0	107	0.0120	0.0088	0.00023	30.945	0.031	0.970	0.971	0.001	0.417	0.032	0.000
7	38	0	1	0	0	113	0.0120	0.0088	0.00023	19.716	0.052	1.018	1.019	0.001	0.350	0.034	0.000
15	38	0	1	0	0	111	0.0120	0.0088	0.00023	24.868	0.036	0.888	0.895	0.007	0.450	0.033	0.000
