col	row	region_id	res_old	res_new	ppf	ppf2	ssq	cf	ie	dr	used_in_est	clonal
48	46	0	0.0034	0.0625	0.4688	0.5333	1.2594	0.0050	0.0070	0.0002	1	1
2	47	0	0.0031	0.0588	0.3750	0.4667	0.7972	0.0095	0.0132	0.0002	1	1
6	47	0	0.0044	0.0447	0.4062	0.5167	1.3577	0.0021	0.0118	0.0002	1	1
1	47	0	0.0019	0.0298	0.4688	0.4333	1.4708	0.0117	0.0111	0.0002	1	1
13	47	0	0.0088	0.0483	0.3750	0.4333	1.3876	0.0085	0.0117	0.0002	1	1
10	47	0	0.0048	0.0601	0.4062	0.3833	0.8492	0.0064	0.0107	0.0002	1	1
4	45	0	0.0066	0.0665	0.4062	0.5667	1.9606	0.0300	0.0169	0.0002	0	1
3	47	0	0.0011	0.0422	0.4062	0.4500	0.7055	0.0047	0.0112	0.0002	1	1
9	47	0	0.0468	0.2191	0.3438	0.6167	4.4464	0.0300	0.0300	0.0002	0	1
16	47	0	0.0022	0.0353	0.5312	0.5167	1.3345	0.0033	0.0140	0.0002	1	1
12	47	0	0.0339	0.1817	0.5938	0.9500	6.3669	0.0300	0.0300	0.0002	0	1
23	46	0	0.0045	0.0275	0.5312	0.5000	0.8386	0.0000	0.0000	0.0002	0	1
45	46	0	0.0146	0.1129	0.5000	0.7333	3.2253	0.0232	0.0072	0.0002	1	1
31	45	0	0.0039	0.0747	0.4375	0.4667	1.2874	0.0142	0.0114	0.0002	1	1
21	47	0	0.0213	0.0981	0.3750	0.5833	2.6239	0.0199	0.0045	0.0002	1	1
18	47	0	0.0247	0.1757	0.5938	0.7167	3.9686	0.0300	0.0276	0.0002	0	1
15	47	0	0.0027	0.0554	0.4062	0.4667	0.7614	0.0040	0.0201	0.0002	1	1
25	47	0	0.0044	0.0417	0.3750	0.4500	0.8272	0.0104	0.0069	0.0002	1	1
20	47	0	0.0419	0.2137	0.7812	0.9500	5.3099	0.0300	0.0300	0.0002	0	1
27	47	0	0.0019	0.0453	0.4062	0.4167	1.3281	0.0026	0.0047	0.0002	1	1
28	47	0	0.0049	0.0421	0.4688	0.4833	0.8486	0.0029	0.0094	0.0002	1	1
38	47	0	0.0041	0.0286	0.3750	0.4167	0.8335	0.0103	0.0080	0.0002	1	1
33	47	0	0.0014	0.0234	0.4062	0.4500	0.2936	0.0026	0.0075	0.0002	1	1
30	47	0	0.0105	0.1119	0.4688	0.5333	3.1356	0.0300	0.0071	0.0002	0	1
41	47	0	0.0014	0.0282	0.4688	0.5333	2.4029	0.0001	0.0073	0.0002	1	1
7	47	0	0.0024	0.0404	0.5312	0.5000	1.7102	0.0129	0.0116	0.0002	1	1
29	47	0	0.0377	0.1999	0.6875	0.9500	5.7215	0.0300	0.0300	0.0002	0	1
47	45	0	0.0061	0.0850	0.4375	0.4833	1.8538	0.0194	0.0093	0.0002	1	1
31	47	0	0.0094	0.0562	0.4688	0.6333	2.2852	0.0300	0.0073	0.0002	0	1
46	47	0	0.0069	0.0274	0.4062	0.4000	1.3687	0.0000	0.0162	0.0002	0	1
47	47	0	0.0127	0.0873	0.3438	0.5167	1.8999	0.0110	0.0161	0.0002	1	1
49	47	0	0.0018	0.0288	0.4062	0.3667	0.7714	0.0100	0.0070	0.0002	1	1
3	48	0	0.0052	0.0552	0.4375	0.5000	1.3750	0.0013	0.0042	0.0002	1	1
8	47	0	0.0017	0.0323	0.4688	0.4833	1.0829	0.0065	0.0068	0.0002	1	1
2	48	0	0.0727	0.2703	0.6562	0.7167	4.8240	0.0000	0.0281	0.0002	0	1
26	46	0	0.0035	0.0501	0.5625	0.5667	1.0543	0.0027	0.0069	0.0002	1	1
0	48	0	0.0311	0.1775	0.6250	0.9500	5.6593	0.0300	0.0300	0.0002	0	1
8	48	0	0.0306	0.2114	0.5312	0.6833	4.2275	0.0000	0.0110	0.0002	0	1
11	48	0	0.0037	0.0439	0.3438	0.4000	1.1344	0.0106	0.0111	0.0002	1	1
7	48	0	0.0024	0.0438	0.5000	0.5500	1.5874	0.0058	0.0072	0.0002	1	1
24	46	0	0.0116	0.0435	0.4375	0.4167	1.2774	0.0038	0.0115	0.0002	1	1
1	48	0	0.0043	0.0568	0.3750	0.3833	0.7155	0.0300	0.0164	0.0002	0	1
6	48	0	0.0096	0.0606	0.4062	0.4833	2.4221	0.0116	0.0044	0.0002	1	1
13	48	0	0.0030	0.0462	0.4375	0.4333	0.5778	0.0024	0.0128	0.0002	1	1
19	48	0	0.0020	0.0197	0.3438	0.3833	0.6735	0.0000	0.0072	0.0002	0	1
23	48	0	0.0020	0.0438	0.4375	0.5167	1.7795	0.0000	0.0105	0.0002	0	1
16	48	0	0.0241	0.1040	0.4062	0.6667	3.0871	0.0135	0.0300	0.0002	0	1
49	46	0	0.0610	0.2921	0.5000	0.6667	5.3290	0.0300	0.0300	0.0002	0	1
22	48	0	0.0167	0.0766	0.4688	0.4333	2.6411	0.0168	0.0126	0.0002	1	1
17	47	0	0.0028	0.0342	0.3438	0.4667	1.3007	0.0134	0.0067	0.0002	1	1
5	47	0	0.0074	0.0448	0.4688	0.5833	1.7380	0.0035	0.0063	0.0002	1	1
24	48	0	0.0021	0.0277	0.4375	0.4333	0.4408	0.0050	0.0074	0.0002	1	1
25	48	0	0.0024	0.0454	0.4375	0.5167	1.0727	0.0113	0.0094	0.0002	1	1
43	47	0	0.0054	0.0351	0.4688	0.5000	1.0323	0.0007	0.0040	0.0002	1	1
27	48	0	0.0447	0.1946	0.6562	0.8833	5.1640	0.0300	0.0300	0.0002	0	1
28	48	0	0.0379	0.2018	0.6562	0.9500	7.1181	0.0300	0.0300	0.0002	0	1
45	47	0	0.0011	0.0359	0.3438	0.4000	0.5456	0.0109	0.0100	0.0002	1	1
31	48	0	0.0007	0.0359	0.4688	0.4667	0.9866	0.0203	0.0060	0.0002	1	1
32	48	0	0.0032	0.0461	0.4062	0.4333	0.8527	0.0133	0.0086	0.0002	1	1
35	48	0	0.0151	0.0751	0.3125	0.4333	1.2349	0.0098	0.0074	0.0002	1	1
36	46	0	0.0258	0.0458	0.5938	0.6833	3.9736	0.0300	0.0043	0.0002	0	1
34	48	0	0.0122	0.1510	0.6250	0.6833	3.2672	0.0000	0.0110	0.0002	0	1
36	48	0	0.0009	0.0320	0.4375	0.4667	0.8950	0.0127	0.0091	0.0002	1	1
26	47	0	0.0017	0.0253	0.4375	0.4833	0.8978	0.0213	0.0093	0.0002	1	1
40	47	0	0.0056	0.0556	0.3750	0.4833	0.9433	0.0207	0.0113	0.0002	1	1
42	47	0	0.0056	0.0402	0.3438	0.4167	0.7495	0.0046	0.0057	0.0002	1	1
37	48	0	0.0023	0.0342	0.4375	0.4167	0.6948	0.0000	0.0114	0.0002	0	1
37	47	0	0.0022	0.0424	0.4688	0.4333	0.9359	0.0070	0.0076	0.0002	1	1
23	47	0	0.0013	0.0154	0.5000	0.4667	1.7039	0.0084	0.0059	0.0002	1	1
39	48	0	0.0384	0.2240	0.5938	0.9500	6.0006	0.0300	0.0300	0.0002	0	1
41	48	0	0.0523	0.2550	0.4688	0.8500	5.6080	0.0300	0.0300	0.0002	0	1
35	47	0	0.0022	0.0480	0.4062	0.4500	0.7393	0.0052	0.0100	0.0002	1	1
44	48	0	0.0033	0.0634	0.4062	0.5333	0.9589	0.0096	0.0081	0.0002	1	1
42	48	0	0.0024	0.0400	0.5000	0.4667	0.7558	0.0237	0.0045	0.0002	1	1
21	48	0	0.0075	0.0452	0.5000	0.6000	1.1397	0.0014	0.0010	0.0002	1	1
43	48	0	0.0026	0.0142	0.3438	0.3667	0.5032	0.0076	0.0095	0.0002	1	1
47	48	0	0.0023	0.0355	0.4688	0.4333	0.4198	0.0096	0.0048	0.0002	1	1
2	49	0	0.0027	0.0644	0.5312	0.5167	1.1526	0.0000	0.0104	0.0002	0	1
4	48	0	0.0024	0.0372	0.3438	0.4000	0.3764	0.0140	0.0109	0.0002	1	1
0	49	0	0.0154	0.1156	0.3750	0.4167	1.5816	0.0300	0.0094	0.0002	0	1
44	47	0	0.0067	0.0603	0.3438	0.4833	1.7299	0.0241	0.0068	0.0002	1	1
8	49	0	0.0020	0.0386	0.4062	0.4500	1.4587	0.0105	0.0101	0.0002	1	1
7	49	0	0.0233	0.0837	0.4375	0.5500	3.0214	0.0084	0.0044	0.0002	1	1
10	49	0	0.0011	0.0181	0.3438	0.4500	1.7489	0.0054	0.0096	0.0002	1	1
48	48	0	0.0380	0.1674	0.6250	0.8000	4.7807	0.0300	0.0300	0.0002	0	1
9	49	0	0.0026	0.0432	0.4688	0.5333	1.6657	0.0182	0.0047	0.0002	1	1
49	48	0	0.0304	0.1814	0.7188	0.9500	5.6149	0.0300	0.0300	0.0002	0	1
4	49	0	0.0403	0.2065	0.6875	0.9667	5.5127	0.0300	0.0300	0.0002	0	1
6	49	0	0.0019	0.0379	0.5000	0.4667	1.1939	0.0060	0.0118	0.0002	1	1
12	49	0	0.0011	0.0341	0.3750	0.5167	1.8029	0.0099	0.0082	0.0002	1	1
14	49	0	0.0035	0.0751	0.5000	0.5500	1.1746	0.0122	0.0073	0.0002	1	1
12	48	0	0.0137	0.1097	0.4375	0.4500	1.3614	0.0143	0.0059	0.0002	1	1
28	49	0	0.0114	0.0450	0.4375	0.6000	2.8744	0.0069	0.0089	0.0002	1	1
15	49	0	0.0219	0.1123	0.4375	0.6000	3.2815	0.0300	0.0300	0.0002	0	1
34	49	0	0.0028	0.0416	0.3125	0.4167	1.0461	0.0038	0.0119	0.0002	1	1
30	49	0	0.0022	0.0209	0.4062	0.4500	0.6475	0.0020	0.0077	0.0002	1	1
13	49	0	0.0039	0.0756	0.5312	0.4833	1.7282	0.0162	0.0075	0.0002	1	1
35	49	0	0.0038	0.0415	0.4375	0.5333	1.1398	0.0091	0.0096	0.0002	1	1
23	49	0	0.0249	0.1608	0.6562	0.9000	6.2247	0.0300	0.0300	0.0002	0	1
29	49	0	0.0424	0.2206	0.6250	0.9500	6.0399	0.0300	0.0300	0.0002	0	1
36	49	0	0.0022	0.0206	0.4062	0.5333	1.3493	0.0129	0.0074	0.0002	1	1
40	49	0	0.1054	0.2801	0.3438	0.8667	9.1587	0.0300	0.0300	0.0002	0	1
37	49	0	0.0019	0.0373	0.4375	0.4167	1.6407	0.0172	0.0067	0.0002	1	1
36	47	0	0.0297	0.1904	0.6875	0.9500	5.3709	0.0300	0.0289	0.0002	0	1
5	48	0	0.0072	0.0664	0.4688	0.5667	1.5603	0.0271	0.0082	0.0002	1	1
20	48	0	0.0063	0.0786	0.5625	0.4667	0.6946	0.0117	0.0082	0.0002	1	1
41	49	0	0.0019	0.0258	0.4062	0.4667	1.3210	0.0189	0.0060	0.0002	1	1
49	49	0	0.0031	0.0410	0.3750	0.4167	0.8018	0.0094	0.0074	0.0002	1	1
29	48	0	0.0019	0.0448	0.4062	0.4667	0.7813	0.0111	0.0033	0.0002	1	1
48	49	0	0.0029	0.0425	0.5625	0.5167	1.4971	0.0211	0.0048	0.0002	1	1
26	48	0	0.0077	0.0541	0.3750	0.4333	0.6941	0.0248	0.0103	0.0002	1	1
30	48	0	0.0024	0.0443	0.4688	0.4667	1.5361	0.0066	0.0067	0.0002	1	1
1	49	0	0.0034	0.0612	0.5312	0.4833	0.9297	0.0130	0.0072	0.0002	1	1
45	48	0	0.0024	0.0314	0.4375	0.6333	2.3677	0.0127	0.0094	0.0002	1	1
22	49	0	0.0027	0.0613	0.3438	0.4167	0.5587	0.0221	0.0045	0.0002	1	1
46	48	0	0.0022	0.0488	0.5312	0.4667	0.6028	0.0197	0.0059	0.0002	1	1
33	49	0	0.0056	0.0472	0.4688	0.5333	0.7490	0.0262	0.0000	0.0002	0	1
31	49	0	0.0036	0.0533	0.4688	0.5000	1.4806	0.0228	0.0099	0.0002	1	1
44	49	0	0.0017	0.0467	0.4375	0.5000	1.4017	0.0120	0.0075	0.0002	1	1
38	49	0	0.0029	0.0512	0.5312	0.4667	0.5979	0.0160	0.0001	0.0002	1	1
16	49	0	0.0218	0.0898	0.4688	0.5500	2.9518	0.0210	0.0102	0.0002	1	1
39	49	0	0.0010	0.0120	0.4062	0.4167	0.6093	0.0171	0.0095	0.0002	1	1
43	49	0	0.0013	0.0204	0.3750	0.4333	1.8446	0.0161	0.0197	0.0002	1	1
45	49	0	0.0082	0.0427	0.5000	0.5667	1.9459	0.0100	0.0094	0.0002	1	1
46	49	0	0.0319	0.1793	0.7500	0.9500	5.0474	0.0300	0.0187	0.0002	0	1
47	49	0	0.0028	0.0338	0.4688	0.4500	1.0805	0.0088	0.0096	0.0002	1	1
